File,name,group,name,tectonicRegion,id,aValue,bValue,minMag,maxMag,rake,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,dip,upperSeismoDepth,lowerSeismoDepth
source_model_4419,source_model_4419,group1,Western Periadriatic33.14,Active Shallow Crust,4_33_14,2.2,0.8,4,7,150,12.96921985,46.67315958,12.98583409,46.6699537,13.00244833,46.66674781,13.01906257,46.66354192,13.0356768,46.66033603,13.05233401,46.65736389,13.06900231,46.65445212,13.08567061,46.65154035,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4420,source_model_4420,group1,Western Periadriatic33.15,Active Shallow Crust,4_33_15,2.2,0.8,4,7,150,12.98583409,46.6699537,13.00244833,46.66674781,13.01906257,46.66354192,13.0356768,46.66033603,13.05233401,46.65736389,13.06900231,46.65445212,13.08567061,46.65154035,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4421,source_model_4421,group1,Western Periadriatic33.16,Active Shallow Crust,4_33_16,2.2,0.8,4,7,150,13.00244833,46.66674781,13.01906257,46.66354192,13.0356768,46.66033603,13.05233401,46.65736389,13.06900231,46.65445212,13.08567061,46.65154035,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4422,source_model_4422,group1,Western Periadriatic33.17,Active Shallow Crust,4_33_17,2.2,0.8,4,7,150,13.01906257,46.66354192,13.0356768,46.66033603,13.05233401,46.65736389,13.06900231,46.65445212,13.08567061,46.65154035,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4423,source_model_4423,group1,Western Periadriatic33.18,Active Shallow Crust,4_33_18,2.2,0.8,4,7,150,13.0356768,46.66033603,13.05233401,46.65736389,13.06900231,46.65445212,13.08567061,46.65154035,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4424,source_model_4424,group1,Western Periadriatic33.19,Active Shallow Crust,4_33_19,2.2,0.8,4,7,150,13.05233401,46.65736389,13.06900231,46.65445212,13.08567061,46.65154035,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4425,source_model_4425,group1,Western Periadriatic33.20,Active Shallow Crust,4_33_20,2.2,0.8,4,7,150,13.06900231,46.65445212,13.08567061,46.65154035,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4426,source_model_4426,group1,Western Periadriatic33.21,Active Shallow Crust,4_33_21,2.2,0.8,4,7,150,13.08567061,46.65154035,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4427,source_model_4427,group1,Western Periadriatic33.22,Active Shallow Crust,4_33_22,2.2,0.8,4,7,150,13.1023389,46.64862858,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4428,source_model_4428,group1,Western Periadriatic33.23,Active Shallow Crust,4_33_23,2.2,0.8,4,7,150,13.1190072,46.64571681,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4429,source_model_4429,group1,Western Periadriatic33.24,Active Shallow Crust,4_33_24,2.2,0.8,4,7,150,13.13569313,46.64291126,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4430,source_model_4430,group1,Western Periadriatic33.25,Active Shallow Crust,4_33_25,2.2,0.8,4,7,150,13.15240868,46.6402843,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4431,source_model_4431,group1,Western Periadriatic33.26,Active Shallow Crust,4_33_26,2.2,0.8,4,7,150,13.16912423,46.63765733,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4432,source_model_4432,group1,Western Periadriatic33.27,Active Shallow Crust,4_33_27,2.2,0.8,4,7,150,13.18583978,46.63503037,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4433,source_model_4433,group1,Western Periadriatic33.28,Active Shallow Crust,4_33_28,2.2,0.8,4,7,150,13.20255533,46.6324034,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4434,source_model_4434,group1,Western Periadriatic33.29,Active Shallow Crust,4_33_29,2.2,0.8,4,7,150,13.21927088,46.62977644,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4435,source_model_4435,group1,Western Periadriatic33.30,Active Shallow Crust,4_33_30,2.2,0.8,4,7,150,13.23598643,46.62714947,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4436,source_model_4436,group1,Western Periadriatic33.31,Active Shallow Crust,4_33_31,2.2,0.8,4,7,150,13.25270199,46.62452251,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,13.80464862,46.55032961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4437,source_model_4437,group1,Western Periadriatic33.32,Active Shallow Crust,4_33_32,2.2,0.8,4,7,150,13.26947549,46.62231411,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,13.80464862,46.55032961,13.82154909,46.54950221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4438,source_model_4438,group1,Western Periadriatic33.33,Active Shallow Crust,4_33_33,2.2,0.8,4,7,150,13.28627598,46.6203006,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,13.80464862,46.55032961,13.82154909,46.54950221,13.83844956,46.5486748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4439,source_model_4439,group1,Western Periadriatic33.34,Active Shallow Crust,4_33_34,2.2,0.8,4,7,150,13.30307646,46.61828708,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,13.80464862,46.55032961,13.82154909,46.54950221,13.83844956,46.5486748,13.85534988,46.54784422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
source_model_4440,source_model_4440,group1,Western Periadriatic33.35,Active Shallow Crust,4_33_35,2.2,0.8,4,7,150,13.31987695,46.61627356,13.33667744,46.61426005,13.35347792,46.61224653,13.37027841,46.61023301,13.387067,46.60812952,13.40381361,46.60570843,13.42056022,46.60328734,13.43730683,46.60086626,13.45407743,46.59861801,13.47085034,46.59638638,13.48762325,46.59415474,13.50439616,46.5919231,13.52105027,46.58906629,13.53747277,46.58499047,13.55389526,46.58091466,13.57031776,46.57683885,13.58674025,46.57276304,13.60316275,46.56868722,13.61969633,46.56510538,13.63628261,46.56175782,13.65286888,46.55841026,13.66945515,46.55506271,13.68629241,46.55366516,13.70318578,46.55270361,13.72008231,46.551853,13.73700302,46.551853,13.75392374,46.551853,13.77084445,46.551853,13.78774814,46.55115701,13.80464862,46.55032961,13.82154909,46.54950221,13.83844956,46.5486748,13.85534988,46.54784422,13.87225018,46.54701315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,19
